ApplicationID,CandidateID,JobID,SourcingChannel,ApplicationDate,CurrentStage,RecruitmentCost,Gender,Ethnicity
APP01572,CAND30154,JOB004,Indeed,2025-10-31,Withdrawn,0,Female,Asian
APP01573,CAND99490,JOB015,LinkedIn,2026-02-25,Rejected,15,Female,Two or More
APP01574,CAND87430,JOB019,LinkedIn,2025-10-23,Rejected,15,Male,White
APP01575,CAND39251,JOB021,Company Website,2025-02-18,Rejected,0,Female,White
APP01576,CAND94119,JOB032,Company Website,2025-09-18,Rejected,0,Female,Asian
APP01577,CAND49886,JOB026,LinkedIn,2025-05-23,Hired,15,Female,Black
APP01578,CAND74237,JOB017,LinkedIn,2025-10-23,Withdrawn,15,Non-Binary,White
APP01579,CAND35884,JOB014,Indeed,2025-04-02,Withdrawn,0,Prefer not to say,Asian
APP01580,CAND62528,JOB007,LinkedIn,2025-10-13,Rejected,15,Male,Two or More
APP01581,CAND98667,JOB021,Company Website,2025-01-21,Hired,0,Female,Black
APP01582,CAND33741,JOB003,Indeed,2025-05-30,Rejected,0,Male,Hispanic
APP01583,CAND43571,JOB045,Indeed,2025-03-24,Withdrawn,0,Non-Binary,Asian
APP01584,CAND39822,JOB007,LinkedIn,2025-11-09,Rejected,15,Female,Black
APP01585,CAND72980,JOB027,Employee Referral,2026-04-01,Rejected,0,Female,White
APP01586,CAND53288,JOB043,LinkedIn,2025-03-24,Rejected,15,Male,White
APP01587,CAND31051,JOB006,Company Website,2025-04-13,Rejected,0,Female,Asian
APP01588,CAND29706,JOB037,LinkedIn,2025-09-14,Hired,15,Male,Black
APP01589,CAND40612,JOB013,Company Website,2025-03-22,Rejected,0,Female,White
APP01590,CAND24929,JOB038,LinkedIn,2025-05-24,Rejected,15,Female,White
APP01591,CAND22568,JOB005,LinkedIn,2025-12-03,Withdrawn,15,Female,White
APP01592,CAND58225,JOB024,Indeed,2025-03-12,Withdrawn,0,Female,White
APP01593,CAND86803,JOB027,Company Website,2026-03-27,Withdrawn,0,Male,White
APP01594,CAND70696,JOB019,LinkedIn,2025-10-12,Withdrawn,15,Female,Black
APP01595,CAND71430,JOB011,Employee Referral,2025-12-18,Withdrawn,0,Female,Asian
APP01596,CAND11690,JOB004,LinkedIn,2025-11-26,Withdrawn,15,Female,White
APP01597,CAND44690,JOB022,LinkedIn,2025-05-31,Rejected,15,Male,White
APP01598,CAND94337,JOB042,Employee Referral,2025-04-23,Withdrawn,0,Male,White
APP01599,CAND53659,JOB039,Recruitment Agency,2026-01-29,Withdrawn,0,Male,White
APP01600,CAND50312,JOB006,Indeed,2025-03-12,Rejected,0,Male,Asian
APP01601,CAND83717,JOB008,LinkedIn,2025-03-19,Withdrawn,15,Male,White
APP01602,CAND31689,JOB007,Employee Referral,2025-10-25,Rejected,0,Female,White
APP01603,CAND34129,JOB040,LinkedIn,2025-07-12,Rejected,15,Non-Binary,Hispanic
APP01604,CAND39494,JOB020,LinkedIn,2025-07-17,Rejected,15,Female,Two or More
APP01605,CAND42361,JOB023,Company Website,2025-11-02,Rejected,0,Female,White
APP01606,CAND37268,JOB006,LinkedIn,2025-03-10,Withdrawn,15,Non-Binary,White
APP01607,CAND94291,JOB019,Indeed,2025-10-30,Rejected,0,Female,White
APP01608,CAND71989,JOB015,LinkedIn,2026-03-10,Withdrawn,15,Female,White
APP01609,CAND45957,JOB033,LinkedIn,2025-02-09,Withdrawn,15,Male,White
APP01610,CAND55834,JOB025,Indeed,2025-02-15,Withdrawn,0,Female,White
APP01611,CAND54166,JOB030,LinkedIn,2026-01-16,Rejected,15,Male,Black
APP01612,CAND79899,JOB025,Employee Referral,2025-02-11,Withdrawn,0,Male,Hispanic
APP01613,CAND88910,JOB041,LinkedIn,2025-06-10,Withdrawn,15,Male,White
APP01614,CAND72794,JOB012,LinkedIn,2026-03-22,Withdrawn,15,Male,White
APP01615,CAND28167,JOB012,LinkedIn,2026-03-05,Rejected,15,Female,Black
APP01616,CAND99809,JOB029,LinkedIn,2026-02-05,Withdrawn,15,Male,White
APP01617,CAND72188,JOB040,Indeed,2025-07-11,Rejected,0,Female,White
APP01618,CAND11927,JOB027,Indeed,2026-04-09,Withdrawn,0,Female,Asian
APP01619,CAND32508,JOB032,Indeed,2025-09-12,Rejected,0,Female,White
APP01620,CAND12757,JOB022,Indeed,2025-06-13,Rejected,0,Female,White
APP01621,CAND80764,JOB018,LinkedIn,2025-12-01,Rejected,15,Male,Asian
APP01622,CAND21292,JOB015,LinkedIn,2026-03-16,Hired,15,Male,White
APP01623,CAND64819,JOB028,Indeed,2025-05-16,Withdrawn,0,Male,Hispanic
APP01624,CAND54900,JOB021,Recruitment Agency,2025-01-23,Withdrawn,0,Male,White
APP01625,CAND93847,JOB032,LinkedIn,2025-09-20,Withdrawn,15,Female,White
APP01626,CAND27171,JOB018,Indeed,2025-11-18,Withdrawn,0,Female,White
APP01627,CAND94630,JOB012,LinkedIn,2026-04-13,Withdrawn,15,Female,Black
APP01628,CAND33042,JOB014,Company Website,2025-03-30,Withdrawn,0,Male,Asian
APP01629,CAND91749,JOB036,Employee Referral,2026-01-01,Rejected,0,Male,White
APP01630,CAND14793,JOB040,Indeed,2025-07-17,Rejected,0,Male,White
APP01631,CAND87248,JOB024,Indeed,2025-02-15,Withdrawn,0,Male,Black
APP01632,CAND78017,JOB029,LinkedIn,2026-01-16,Hired,15,Female,White
APP01633,CAND39386,JOB008,Indeed,2025-03-07,Rejected,0,Male,Hispanic
APP01634,CAND56817,JOB029,Indeed,2025-12-27,Rejected,0,Female,White
APP01635,CAND97097,JOB008,Indeed,2025-03-30,Rejected,0,Male,Black
APP01636,CAND39547,JOB040,Indeed,2025-07-07,Hired,0,Male,Asian
APP01637,CAND38861,JOB037,Indeed,2025-09-26,Withdrawn,0,Male,Hispanic
APP01638,CAND73095,JOB013,Indeed,2025-02-25,Withdrawn,0,Prefer not to say,White
APP01639,CAND88814,JOB024,Company Website,2025-02-01,Rejected,0,Female,Asian
APP01640,CAND43719,JOB017,Indeed,2025-11-04,Withdrawn,0,Female,White
APP01641,CAND67761,JOB008,Employee Referral,2025-02-26,Rejected,0,Male,Hispanic
APP01642,CAND52721,JOB011,LinkedIn,2026-01-05,Rejected,15,Male,White
APP01643,CAND44865,JOB035,Company Website,2025-05-17,Rejected,0,Male,White
APP01644,CAND65571,JOB032,LinkedIn,2025-08-31,Rejected,15,Male,White
APP01645,CAND92638,JOB011,LinkedIn,2026-01-02,Rejected,15,Male,Black
APP01646,CAND89594,JOB042,LinkedIn,2025-04-11,Rejected,15,Female,White
APP01647,CAND79164,JOB036,Indeed,2026-01-07,Rejected,0,Female,Asian
APP01648,CAND83834,JOB025,Recruitment Agency,2025-02-22,Withdrawn,0,Non-Binary,White
APP01649,CAND81173,JOB010,LinkedIn,2025-10-20,Rejected,15,Male,White
APP01650,CAND93615,JOB038,LinkedIn,2025-05-23,Rejected,15,Female,White
APP01651,CAND63700,JOB017,Indeed,2025-10-12,Withdrawn,0,Female,Hispanic
APP01652,CAND20035,JOB001,LinkedIn,2025-05-03,Hired,15,Male,White
APP01653,CAND66028,JOB015,Recruitment Agency,2026-02-25,Rejected,0,Female,Black
APP01654,CAND48201,JOB010,Employee Referral,2025-11-01,Hired,0,Female,White
APP01655,CAND31318,JOB002,LinkedIn,2025-04-22,Withdrawn,15,Female,Black
APP01656,CAND46261,JOB020,Indeed,2025-07-19,Rejected,0,Male,White
APP01657,CAND32093,JOB027,LinkedIn,2026-04-02,Withdrawn,15,Male,Asian
APP01658,CAND70683,JOB032,LinkedIn,2025-09-03,Rejected,15,Male,White
APP01659,CAND63290,JOB037,LinkedIn,2025-09-01,Withdrawn,15,Male,Black
APP01660,CAND40369,JOB043,Indeed,2025-03-30,Withdrawn,0,Female,Asian
APP01661,CAND74324,JOB039,Indeed,2026-01-04,Rejected,0,Female,White
APP01662,CAND56703,JOB036,Indeed,2026-01-14,Rejected,0,Female,Black
APP01663,CAND62741,JOB039,LinkedIn,2026-02-04,Withdrawn,15,Male,White
APP01664,CAND73093,JOB024,Indeed,2025-03-13,Withdrawn,0,Male,White
APP01665,CAND13542,JOB027,Company Website,2026-04-09,Hired,0,Male,Asian
APP01666,CAND61763,JOB021,Company Website,2025-02-16,Withdrawn,0,Male,Asian
APP01667,CAND56911,JOB040,LinkedIn,2025-07-08,Withdrawn,15,Female,White
APP01668,CAND34453,JOB014,Company Website,2025-03-02,Withdrawn,0,Female,Black
APP01669,CAND42469,JOB011,Employee Referral,2026-01-02,Rejected,0,Prefer not to say,White
APP01670,CAND61245,JOB024,Indeed,2025-02-24,Rejected,0,Male,Hispanic
APP01671,CAND94017,JOB019,LinkedIn,2025-10-18,Hired,15,Male,White
APP01672,CAND65486,JOB011,Employee Referral,2025-12-22,Rejected,0,Male,White
APP01673,CAND34981,JOB029,LinkedIn,2026-01-12,Withdrawn,15,Female,Black
APP01674,CAND35951,JOB015,Indeed,2026-03-07,Withdrawn,0,Male,White
APP01675,CAND60036,JOB023,LinkedIn,2025-11-04,Rejected,15,Female,Asian
APP01676,CAND54628,JOB019,Company Website,2025-11-08,Withdrawn,0,Male,Asian
APP01677,CAND74611,JOB036,Indeed,2025-12-09,Rejected,0,Male,White
APP01678,CAND18162,JOB041,LinkedIn,2025-06-15,Rejected,15,Female,White
APP01679,CAND36674,JOB045,Employee Referral,2025-03-27,Rejected,0,Female,White
APP01680,CAND56010,JOB025,LinkedIn,2025-03-05,Withdrawn,15,Female,White
APP01681,CAND12074,JOB030,Indeed,2026-01-20,Withdrawn,0,Male,Asian
APP01682,CAND47488,JOB002,Employee Referral,2025-04-09,Rejected,0,Male,Asian
APP01683,CAND66578,JOB042,LinkedIn,2025-04-21,Rejected,15,Female,White
APP01684,CAND75065,JOB039,LinkedIn,2026-01-06,Rejected,15,Female,Asian
APP01685,CAND14996,JOB007,LinkedIn,2025-11-04,Rejected,15,Prefer not to say,Black
APP01686,CAND90338,JOB008,Indeed,2025-03-23,Withdrawn,0,Male,White
APP01687,CAND20707,JOB029,Indeed,2025-12-26,Rejected,0,Male,Black
APP01688,CAND42963,JOB017,LinkedIn,2025-10-27,Rejected,15,Female,Asian
APP01689,CAND65851,JOB005,LinkedIn,2025-12-20,Withdrawn,15,Female,Asian
APP01690,CAND88098,JOB023,LinkedIn,2025-10-17,Rejected,15,Female,Hispanic
APP01691,CAND34389,JOB014,LinkedIn,2025-02-27,Withdrawn,15,Male,White
APP01692,CAND61427,JOB011,LinkedIn,2026-01-22,Withdrawn,15,Male,White
APP01693,CAND58243,JOB025,Employee Referral,2025-02-18,Withdrawn,0,Male,Black
APP01694,CAND10312,JOB018,Recruitment Agency,2025-12-05,Rejected,0,Female,White
APP01695,CAND39095,JOB024,LinkedIn,2025-03-01,Rejected,15,Female,White
APP01696,CAND93847,JOB036,Employee Referral,2025-12-22,Withdrawn,0,Female,White
APP01697,CAND60623,JOB019,LinkedIn,2025-10-25,Hired,15,Male,White
APP01698,CAND55792,JOB028,Indeed,2025-06-16,Rejected,0,Male,Asian
APP01699,CAND66202,JOB030,LinkedIn,2026-01-08,Rejected,15,Female,Asian
APP01700,CAND55371,JOB017,Employee Referral,2025-11-09,Hired,0,Female,White
APP01701,CAND33927,JOB026,LinkedIn,2025-04-21,Rejected,15,Female,Two or More
APP01702,CAND14414,JOB033,Indeed,2025-02-08,Withdrawn,0,Female,White
APP01703,CAND11295,JOB012,LinkedIn,2026-04-11,Withdrawn,15,Female,Two or More
APP01704,CAND49459,JOB038,Indeed,2025-05-03,Rejected,0,Male,White
APP01705,CAND35811,JOB010,LinkedIn,2025-10-28,Rejected,15,Female,Hispanic
APP01706,CAND66763,JOB028,Company Website,2025-06-21,Withdrawn,0,Female,Hispanic
APP01707,CAND44997,JOB035,Company Website,2025-06-25,Rejected,0,Male,White
APP01708,CAND40100,JOB038,LinkedIn,2025-05-16,Rejected,15,Non-Binary,Asian
APP01709,CAND99126,JOB024,LinkedIn,2025-02-22,Withdrawn,15,Female,Asian
APP01710,CAND92761,JOB021,Indeed,2025-01-26,Hired,0,Female,White
APP01711,CAND30730,JOB029,LinkedIn,2026-02-06,Rejected,15,Female,White
APP01712,CAND65643,JOB001,Indeed,2025-05-17,Withdrawn,0,Male,White
APP01713,CAND74431,JOB003,LinkedIn,2025-06-16,Rejected,15,Male,Asian
APP01714,CAND81669,JOB021,LinkedIn,2025-01-27,Hired,15,Female,White
APP01715,CAND39858,JOB045,LinkedIn,2025-03-30,Withdrawn,15,Female,White
APP01716,CAND66380,JOB027,LinkedIn,2026-04-07,Withdrawn,15,Female,Black
APP01717,CAND50867,JOB025,LinkedIn,2025-03-12,Rejected,15,Female,Asian
APP01718,CAND56061,JOB038,Employee Referral,2025-05-11,Rejected,0,Female,White
APP01719,CAND85885,JOB039,Indeed,2026-01-13,Rejected,0,Male,Hispanic
APP01720,CAND21996,JOB021,Indeed,2025-01-11,Rejected,0,Male,Asian
APP01721,CAND93680,JOB011,LinkedIn,2025-12-22,Rejected,15,Female,Asian
APP01722,CAND83859,JOB043,Company Website,2025-03-27,Withdrawn,0,Female,White
APP01723,CAND50910,JOB032,LinkedIn,2025-08-31,Withdrawn,15,Male,Asian
APP01724,CAND69522,JOB030,Company Website,2025-12-20,Withdrawn,0,Male,Hispanic
APP01725,CAND49970,JOB009,Indeed,2025-11-14,Withdrawn,0,Male,White
APP01726,CAND59419,JOB040,LinkedIn,2025-07-08,Withdrawn,15,Male,Asian
APP01727,CAND41696,JOB013,Indeed,2025-03-22,Rejected,0,Female,White
APP01728,CAND24697,JOB045,Company Website,2025-04-08,Rejected,0,Male,White
APP01729,CAND61994,JOB024,LinkedIn,2025-03-12,Withdrawn,15,Male,White
APP01730,CAND63432,JOB024,Company Website,2025-02-10,Withdrawn,0,Male,Black
APP01731,CAND72631,JOB014,LinkedIn,2025-03-24,Rejected,15,Male,White
APP01732,CAND28512,JOB024,Indeed,2025-02-07,Rejected,0,Female,White
APP01733,CAND77195,JOB021,LinkedIn,2025-02-05,Withdrawn,15,Female,White
APP01734,CAND23365,JOB010,Company Website,2025-10-30,Hired,0,Male,Hispanic
APP01735,CAND95221,JOB019,LinkedIn,2025-11-10,Withdrawn,15,Female,Hispanic
APP01736,CAND97344,JOB028,LinkedIn,2025-05-12,Withdrawn,15,Female,Asian
APP01737,CAND47672,JOB042,LinkedIn,2025-05-01,Rejected,15,Male,White
APP01738,CAND31364,JOB005,Company Website,2025-11-21,Rejected,0,Female,White
APP01739,CAND38205,JOB035,LinkedIn,2025-06-27,Withdrawn,15,Male,Asian
APP01740,CAND60921,JOB001,Indeed,2025-05-27,Withdrawn,0,Female,White
APP01741,CAND78935,JOB037,LinkedIn,2025-08-30,Withdrawn,15,Male,Asian
APP01742,CAND77340,JOB022,Company Website,2025-07-01,Withdrawn,0,Female,White
APP01743,CAND48137,JOB040,Employee Referral,2025-06-15,Rejected,0,Male,White
APP01744,CAND54688,JOB014,Indeed,2025-03-05,Hired,0,Male,White
APP01745,CAND88216,JOB010,LinkedIn,2025-10-18,Hired,15,Female,Asian
APP01746,CAND25731,JOB027,LinkedIn,2026-04-05,Withdrawn,15,Female,Asian
APP01747,CAND46327,JOB044,Indeed,2026-02-28,Withdrawn,0,Male,White
APP01748,CAND32245,JOB004,LinkedIn,2025-11-18,Rejected,15,Female,White
APP01749,CAND61862,JOB013,Indeed,2025-03-29,Rejected,0,Male,White
APP01750,CAND92752,JOB042,Company Website,2025-04-17,Rejected,0,Male,Asian
APP01751,CAND49866,JOB045,Company Website,2025-04-27,Hired,0,Male,White
APP01752,CAND14920,JOB027,LinkedIn,2026-03-27,Withdrawn,15,Male,White
APP01753,CAND31505,JOB041,Indeed,2025-06-18,Hired,0,Male,Black
APP01754,CAND58155,JOB037,LinkedIn,2025-09-04,Withdrawn,15,Male,Asian
APP01755,CAND70956,JOB024,Employee Referral,2025-03-06,Rejected,0,Male,Asian
APP01756,CAND96377,JOB040,Employee Referral,2025-07-22,Rejected,0,Female,White
APP01757,CAND47661,JOB016,LinkedIn,2026-03-24,Withdrawn,15,Male,White
APP01758,CAND46616,JOB036,Company Website,2025-12-20,Rejected,0,Male,White
APP01759,CAND86516,JOB011,LinkedIn,2026-01-25,Withdrawn,15,Female,Black
APP01760,CAND69642,JOB018,LinkedIn,2025-11-07,Rejected,15,Female,White
APP01761,CAND50400,JOB007,LinkedIn,2025-11-03,Hired,15,Non-Binary,Asian
APP01762,CAND29762,JOB014,Indeed,2025-02-24,Rejected,0,Male,Hispanic
APP01763,CAND46918,JOB003,Indeed,2025-06-03,Rejected,0,Male,Asian
APP01764,CAND10728,JOB002,Indeed,2025-05-06,Hired,0,Male,White
APP01765,CAND33859,JOB032,LinkedIn,2025-08-20,Rejected,15,Male,White
APP01766,CAND69012,JOB028,LinkedIn,2025-05-21,Rejected,15,Male,White
APP01767,CAND44927,JOB042,LinkedIn,2025-04-13,Rejected,15,Male,Hispanic
APP01768,CAND99288,JOB024,LinkedIn,2025-02-09,Rejected,15,Female,Black
APP01769,CAND63517,JOB033,LinkedIn,2025-02-25,Withdrawn,15,Female,White
APP01770,CAND51693,JOB027,Recruitment Agency,2026-04-26,Hired,18800,Male,Black
APP01771,CAND52133,JOB020,LinkedIn,2025-07-14,Rejected,15,Male,White
APP01772,CAND94652,JOB023,LinkedIn,2025-11-20,Rejected,15,Non-Binary,Hispanic
APP01773,CAND99861,JOB020,Company Website,2025-06-11,Withdrawn,0,Male,White
APP01774,CAND27690,JOB012,LinkedIn,2026-03-31,Rejected,15,Male,Asian
APP01775,CAND41184,JOB029,Indeed,2026-01-28,Withdrawn,0,Female,White
APP01776,CAND29754,JOB004,Indeed,2025-11-19,Rejected,0,Male,White
APP01777,CAND91401,JOB014,Recruitment Agency,2025-04-05,Withdrawn,0,Male,Two or More
APP01778,CAND22394,JOB041,Employee Referral,2025-06-14,Rejected,0,Male,White
APP01779,CAND36938,JOB017,Indeed,2025-10-17,Rejected,0,Female,White
APP01780,CAND79767,JOB043,LinkedIn,2025-03-13,Rejected,15,Male,White
APP01781,CAND28474,JOB021,LinkedIn,2025-01-19,Withdrawn,15,Female,White
APP01782,CAND75496,JOB031,LinkedIn,2025-03-18,Rejected,15,Male,White
APP01783,CAND93518,JOB043,Indeed,2025-03-03,Withdrawn,0,Female,Asian
APP01784,CAND64346,JOB022,LinkedIn,2025-05-25,Rejected,15,Male,White
APP01785,CAND67738,JOB041,LinkedIn,2025-07-06,Rejected,15,Female,Black
APP01786,CAND50937,JOB001,Recruitment Agency,2025-05-22,Rejected,0,Male,White
APP01787,CAND52052,JOB039,Indeed,2026-01-25,Rejected,0,Male,Asian
APP01788,CAND71380,JOB022,LinkedIn,2025-06-11,Rejected,15,Male,White
APP01789,CAND43114,JOB022,LinkedIn,2025-05-31,Rejected,15,Female,Asian
APP01790,CAND49047,JOB022,LinkedIn,2025-06-12,Rejected,15,Male,Two or More
APP01791,CAND58573,JOB042,LinkedIn,2025-04-27,Rejected,15,Male,White
APP01792,CAND82416,JOB006,LinkedIn,2025-03-22,Rejected,15,Female,White
APP01793,CAND73224,JOB031,Company Website,2025-03-17,Withdrawn,0,Female,Hispanic
APP01794,CAND87356,JOB026,Indeed,2025-04-19,Withdrawn,0,Male,Black
APP01795,CAND66682,JOB035,LinkedIn,2025-06-07,Withdrawn,15,Female,White
APP01796,CAND12142,JOB005,Indeed,2025-12-04,Withdrawn,0,Female,Hispanic
APP01797,CAND84818,JOB017,LinkedIn,2025-10-09,Rejected,15,Female,Black
APP01798,CAND42839,JOB002,Indeed,2025-04-17,Withdrawn,0,Male,Two or More
APP01799,CAND60378,JOB014,Employee Referral,2025-03-01,Rejected,0,Male,White
APP01800,CAND46914,JOB044,Employee Referral,2026-01-28,Withdrawn,0,Female,Two or More
APP01801,CAND66143,JOB002,LinkedIn,2025-04-29,Rejected,15,Male,White
APP01802,CAND21604,JOB045,LinkedIn,2025-05-01,Withdrawn,15,Male,White
APP01803,CAND37805,JOB043,Indeed,2025-03-11,Rejected,0,Female,White
APP01804,CAND25740,JOB044,LinkedIn,2026-03-04,Rejected,15,Female,White
APP01805,CAND37859,JOB023,LinkedIn,2025-10-31,Rejected,15,Male,Black
APP01806,CAND20530,JOB036,LinkedIn,2026-01-18,Withdrawn,15,Female,Hispanic
APP01807,CAND96035,JOB005,Employee Referral,2025-11-23,Hired,0,Female,Hispanic
APP01808,CAND56156,JOB008,Indeed,2025-03-29,Withdrawn,0,Male,White
APP01809,CAND37216,JOB027,LinkedIn,2026-04-27,Withdrawn,15,Male,White
APP01810,CAND10224,JOB024,LinkedIn,2025-02-06,Rejected,15,Female,White
APP01811,CAND96412,JOB033,LinkedIn,2025-02-06,Rejected,15,Female,White
APP01812,CAND15753,JOB026,LinkedIn,2025-05-13,Rejected,15,Male,White
APP01813,CAND19661,JOB018,Company Website,2025-11-23,Rejected,0,Female,Two or More
APP01814,CAND36192,JOB026,Indeed,2025-04-22,Withdrawn,0,Female,White
APP01815,CAND87693,JOB006,LinkedIn,2025-03-31,Rejected,15,Female,White
APP01816,CAND35040,JOB004,Indeed,2025-10-31,Hired,0,Male,White
APP01817,CAND23728,JOB017,LinkedIn,2025-11-05,Withdrawn,15,Male,White
APP01818,CAND46345,JOB018,LinkedIn,2025-11-29,Withdrawn,15,Male,White
APP01819,CAND41027,JOB006,Indeed,2025-03-16,Withdrawn,0,Female,Black
APP01820,CAND85229,JOB043,LinkedIn,2025-03-28,Rejected,15,Male,Hispanic
APP01821,CAND81970,JOB007,Indeed,2025-10-03,Rejected,0,Female,White
APP01822,CAND70875,JOB030,LinkedIn,2026-01-16,Withdrawn,15,Male,White
APP01823,CAND51879,JOB016,LinkedIn,2026-05-05,Hired,15,Female,White
APP01824,CAND25305,JOB028,Indeed,2025-06-14,Rejected,0,Male,Asian
APP01825,CAND96849,JOB007,Company Website,2025-10-14,Rejected,0,Female,Hispanic
APP01826,CAND48947,JOB031,Indeed,2025-03-14,Withdrawn,0,Male,White
APP01827,CAND90154,JOB016,LinkedIn,2026-04-23,Rejected,15,Male,Black
APP01828,CAND46360,JOB044,LinkedIn,2026-03-01,Rejected,15,Female,White
APP01829,CAND50081,JOB023,LinkedIn,2025-11-08,Withdrawn,15,Male,White
APP01830,CAND36777,JOB037,Indeed,2025-08-20,Rejected,0,Male,White
APP01831,CAND88282,JOB013,LinkedIn,2025-04-02,Rejected,15,Female,White
APP01832,CAND17223,JOB030,Company Website,2025-12-15,Rejected,0,Female,Hispanic
APP01833,CAND61573,JOB021,LinkedIn,2025-01-27,Rejected,15,Female,Hispanic
APP01834,CAND17617,JOB035,Indeed,2025-05-15,Rejected,0,Female,Two or More
APP01835,CAND27927,JOB023,Indeed,2025-11-22,Withdrawn,0,Male,White
APP01836,CAND67524,JOB010,LinkedIn,2025-11-10,Hired,15,Female,White
APP01837,CAND84158,JOB029,Indeed,2026-01-05,Withdrawn,0,Male,White
APP01838,CAND76474,JOB006,Employee Referral,2025-04-08,Withdrawn,0,Prefer not to say,Black
APP01839,CAND73662,JOB028,LinkedIn,2025-06-21,Rejected,15,Female,Asian
APP01840,CAND31961,JOB033,LinkedIn,2025-01-26,Hired,15,Male,White
APP01841,CAND88811,JOB020,LinkedIn,2025-06-25,Rejected,15,Male,Asian
APP01842,CAND24756,JOB004,LinkedIn,2025-11-26,Rejected,15,Male,White
APP01843,CAND33086,JOB002,LinkedIn,2025-04-07,Hired,15,Female,White
APP01844,CAND63403,JOB012,Indeed,2026-03-17,Withdrawn,0,Male,White
APP01845,CAND51432,JOB015,Employee Referral,2026-02-08,Rejected,0,Male,Two or More
APP01846,CAND24286,JOB023,Indeed,2025-11-15,Rejected,0,Male,Asian
APP01847,CAND86514,JOB038,Indeed,2025-05-29,Rejected,0,Prefer not to say,Asian
APP01848,CAND85253,JOB006,LinkedIn,2025-03-21,Rejected,15,Female,Asian
APP01849,CAND15738,JOB016,Indeed,2026-04-04,Rejected,0,Female,White
APP01850,CAND29913,JOB032,LinkedIn,2025-09-15,Rejected,15,Male,White
APP01851,CAND72925,JOB013,LinkedIn,2025-03-25,Hired,15,Male,Hispanic
APP01852,CAND62456,JOB009,LinkedIn,2025-12-02,Withdrawn,15,Female,Asian
APP01853,CAND18980,JOB024,Company Website,2025-02-12,Withdrawn,0,Male,Hispanic
APP01854,CAND71104,JOB006,LinkedIn,2025-03-13,Rejected,15,Male,White
APP01855,CAND54261,JOB009,Indeed,2025-12-17,Hired,0,Male,White
APP01856,CAND83035,JOB023,LinkedIn,2025-11-14,Withdrawn,15,Female,White
APP01857,CAND96140,JOB033,LinkedIn,2025-02-20,Rejected,15,Female,White
APP01858,CAND10626,JOB026,LinkedIn,2025-05-16,Withdrawn,15,Female,White
APP01859,CAND56897,JOB032,Company Website,2025-09-09,Rejected,0,Female,White
APP01860,CAND53336,JOB016,LinkedIn,2026-04-23,Hired,15,Male,Black
APP01861,CAND86157,JOB017,Recruitment Agency,2025-11-11,Hired,21400,Male,Hispanic
APP01862,CAND27775,JOB001,Indeed,2025-05-29,Rejected,0,Male,Two or More
APP01863,CAND67086,JOB002,Indeed,2025-03-31,Rejected,0,Female,White
APP01864,CAND37608,JOB025,Company Website,2025-02-23,Withdrawn,0,Female,White
APP01865,CAND41545,JOB023,LinkedIn,2025-10-22,Withdrawn,15,Male,White
APP01866,CAND76622,JOB020,LinkedIn,2025-07-12,Rejected,15,Male,Asian
APP01867,CAND82215,JOB032,LinkedIn,2025-09-24,Withdrawn,15,Male,White
APP01868,CAND40343,JOB043,Indeed,2025-03-07,Withdrawn,0,Male,Asian
APP01869,CAND59581,JOB044,Company Website,2026-02-16,Hired,0,Male,White
APP01870,CAND80629,JOB003,Indeed,2025-05-22,Hired,0,Male,Asian
APP01871,CAND79260,JOB032,LinkedIn,2025-09-19,Withdrawn,15,Male,Asian
APP01872,CAND22624,JOB017,LinkedIn,2025-11-04,Withdrawn,15,Prefer not to say,White
APP01873,CAND30650,JOB019,Employee Referral,2025-10-08,Withdrawn,0,Female,White
APP01874,CAND21422,JOB022,Indeed,2025-06-12,Withdrawn,0,Male,White
APP01875,CAND80686,JOB030,LinkedIn,2026-01-01,Rejected,15,Male,Black
